1	AT1G09530	no_paralog	POC1	39.03	 AT-LC:1.00	10/35	 RSF1 RGA2 RGL1 RGA1 PHYB RGL2 PIL6 PHYD RGL3 TOC1	regulation of transcription, DNA-templated;signal transduction;circadian rhythm;gravitropism;response to red or far red light;de-etiolation;gibberellic acid mediated signaling pathway;red or far-red light signaling pathway;positive regulation of anthocyanin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
646	AT5G48070	no_paralog	XTH20	3.61	 SC-CC:1.00	2/35	 XTH17 XTR7	xylem development;cell wall macromolecule metabolic process	extracellular region	hydrolase activity, acting on glycosyl bonds
647	AT4G31180	no_paralog	na	3.61	 SC-CC:1.00	2/35	 XTH17 XTR7	karyogamy;gluconeogenesis;glycolytic process;aspartyl-tRNA aminoacylation;embryo sac egg cell differentiation;response to salt stress;response to cadmium ion;protein maturation	cytoplasm;cytosol	aspartate-tRNA ligase activity;ATP binding
648	AT1G49190	no_paralog	RR19	3.61	 AT-CC:1.00	1/35	 CKX5	regulation of transcription, DNA-templated;cytokinin-activated signaling pathway	nucleus	phosphorelay response regulator activity;sequence-specific DNA binding transcription factor activity
649	AT1G03430	no_paralog	AHP5	3.61	 AT-CC:1.00	1/35	 CKX5	phosphorelay signal transduction system;MAPK cascade;regulation of transcription, DNA-templated;protein targeting to membrane;response to bacterium;cytokinin-activated signaling pathway;systemic acquired resistance, salicylic acid mediated signaling pathway;salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;regulation of seed germination;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;negative regulation of defense response;regulation of anthocyanin metabolic process;regulation of protein dephosphorylation;negative regulation of programmed cell death;regulation of shoot system development;response to other organism;regulation of cytokinin-activated signaling pathway	nucleus;cytoplasm	histidine phosphotransfer kinase activity;protein histidine kinase binding
650	AT5G39340	AT3G29350	ATHP2	3.61	 AT-CC:1.00	1/35	 CKX5	phosphorelay signal transduction system;cytokinin-activated signaling pathway;regulation of seed germination;regulation of anthocyanin metabolic process;regulation of shoot system development;regulation of cytokinin-activated signaling pathway	nucleus;cytoplasm	protein binding;histidine phosphotransfer kinase activity;protein histidine kinase binding
651	AT1G25410	AT1G68460	IPT6	3.61	 AT-CC:1.00	1/35	 CKX5	reciprocal meiotic recombination;cytokinin biosynthetic process;positive regulation of transcription, DNA-templated	chloroplast	AMP dimethylallyltransferase activity;ATP dimethylallyltransferase activity;ADP dimethylallyltransferase activity
652	AT5G12480	no_paralog	CPK7	3.60	 AT-PG:1.00	1/35	 DWF2	protein phosphorylation	nucleus;plasma membrane	calmodulin-dependent protein kinase activity;kinase activity
653	AT3G19840	no_paralog	PRP40C	3.59	 DM-CX:1.00	1/35	 UMB1	RNA splicing;DNA mediated transformation	nucleus	RNA polymerase binding
654	AT4G21100	AT4G05420	DDB1B	3.59	 HS-LC:1.00	1/35	 FUS1	DNA repair;sister chromatid cohesion;embryo development ending in seed dormancy;embryonic pattern specification;primary shoot apical meristem specification;negative regulation of photomorphogenesis;seed dormancy process;seed maturation;regulation of cell cycle process;regulation of cell differentiation;leaf development;reproductive structure development;cotyledon development;cell division	nucleus	damaged DNA binding;protein binding
655	AT4G30280	AT2G18800	XTH18	3.59	 SC-CC:1.00	2/35	 XTH17 XTR7	xyloglucan metabolic process	extracellular region;Golgi apparatus	hydrolase activity, acting on glycosyl bonds;xyloglucan endotransglucosylase activity
656	AT1G79930	no_paralog	HSP91	3.58	 SC-CC:1.00	2/35	 XTH17 XTR7	protein folding;response to heat;response to cadmium ion	nucleus;cytoplasm;cytosol;plasma membrane	ATP binding
657	AT2G18800	AT4G30280 AT5G57530	XTH21	3.58	 SC-CC:1.00	2/35	 XTH17 XTR7	cell wall modification;primary root development	extracellular region	hydrolase activity, acting on glycosyl bonds;xyloglucan endotransglucosylase activity
658	AT1G13950	no_paralog	ELF5A-1	3.57	 SC-CC:1.00	2/35	 XTH17 XTR7	translational initiation;xylem development	cytoplasm	translation initiation factor activity
659	AT1G79920	no_paralog	Hsp70-15	3.55	 SC-CC:1.00	2/35	 XTH17 XTR7	na	cell wall;nucleus;cytosol;plasma membrane;plasmodesma	na
660	AT1G29440	no_paralog	SAUR63	3.54	 AT-CX:1.00	2/35	 MSG2 IAA29	response to auxin;response to brassinosteroid;auxin polar transport;stamen filament development	mitochondrion	na
661	AT3G21060	no_paralog	RBL	3.54	 HS-LC:1.00	1/35	 FUS1	vegetative to reproductive phase transition of meristem	nucleus;heterotrimeric G-protein complex;Set1C/COMPASS complex	nucleotide binding
662	AT2G33410	no_paralog	na	3.53	 AT-HT:1.00	1/35	 TOC1	na	na	RNA binding
663	AT1G20880	AT1G76460	na	3.53	 AT-HT:1.00	1/35	 TOC1	na	cytoplasm	RNA binding
664	AT2G23080	no_paralog	CKA3	3.52	 AT-PG:1.00	1/35	 DWF2	DNA repair;chromatin organization;circadian rhythm;response to mechanical stimulus;response to UV-C;response to gamma radiation;calcium-mediated signaling;regulation of cell cycle;regulation of response to DNA damage stimulus	nucleus	kinase activity
665	AT1G56150	AT3G12830	SAUR71	3.52	 AT-CC:1.00	1/35	 RSF1	response to auxin	na	na
666	AT5G09440	AT5G64260	EXL4	3.52	 AT-CC:1.00	1/35	 WEI8	defense response to fungus	plasmodesma;chloroplast;membrane	na
667	AT1G29980	AT2G34510	na	3.52	 AT-CC:1.00	1/35	 WEI8	na	extracellular region;nucleus;plasma membrane;anchored component of membrane	na
668	AT5G16570	no_paralog	GLN1;4	3.52	 AT-CC:1.00	1/35	 PHYE	response to sucrose;response to glucose;response to fructose;nitrate assimilation	cytoplasm;cytosol	glutamate-ammonia ligase activity
669	AT1G59740	no_paralog	na	3.52	 AT-CC:1.00	1/35	 WEI8	oligopeptide transport;response to nematode	plasma membrane;membrane	transporter activity
670	AT1G72070	no_paralog	na	3.52	 AT-CC:1.00	1/35	 WEI8	protein folding	cytoplasm	na
671	AT2G37470	AT3G53650 AT5G02570	na	3.52	 AT-CC:1.00	1/35	 PHYE	na	nucleus	DNA binding
672	AT3G46030	no_paralog	HTB11	3.52	 AT-CC:1.00	1/35	 PHYE	na	nucleus;plasmodesma	DNA binding
673	AT1G22920	AT1G71230	CSN5A	3.48	 HS-LC:1.00	1/35	 FUS1	protein deneddylation;photomorphogenesis;response to auxin;specification of floral organ identity;negative regulation of photomorphogenesis;COP9 signalosome assembly;cullin deneddylation;positive regulation of G2/M transition of mitotic cell cycle;regulation of defense response	nucleus;COP9 signalosome	protein binding
674	AT3G13550	no_paralog	FUS9	3.48	 AT-LC:1.00	1/35	 FUS1	photomorphogenesis;regulation of photomorphogenesis;cullin deneddylation;DNA endoreduplication;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;regulation of unidimensional cell growth;response to misfolded protein	nucleus	ubiquitin-protein ligase activity;protein binding
675	AT4G20150	no_paralog	na	3.47	 AT-HT:1.00	1/35	 RGA2	glycolytic process;ubiquitin-dependent protein catabolic process;aerobic respiration;photorespiration;response to cadmium ion;response to misfolded protein;proteasome core complex assembly	mitochondrion;mitochondrial respiratory chain complex I;vacuolar membrane;chloroplast	na
676	AT3G05625	no_paralog	na	3.47	 AT-HT:1.00	1/35	 RGA2	na	chloroplast;chloroplast stroma	na
677	AT1G22160	AT1G78020	na	3.47	 AT-HT:1.00	1/35	 RGA2	na	mitochondrion	na
678	AT3G50530	no_paralog	CRK	3.46	 AT-PG:1.00	1/35	 DWF2	vegetative to reproductive phase transition of meristem;protein desumoylation;hydrogen peroxide biosynthetic process	plasma membrane	calcium-dependent protein serine/threonine phosphatase activity;calcium ion binding;kinase activity
679	AT5G45820	no_paralog	SnRK3.6	3.46	 AT-CX:1.00	1/35	 SRL2	response to abscisic acid	cytosol	protein serine/threonine kinase activity;kinase activity
680	AT2G33210	no_paralog	HSP60-2	3.45	 HS-HT:1.00	1/35	 UMB1	gluconeogenesis;inflammatory response;cytoskeleton organization;nucleotide biosynthetic process;pyrimidine ribonucleotide biosynthetic process;proteasomal protein catabolic process	mitochondrion;vacuolar membrane;plasma membrane;chloroplast;chloroplast stroma;chloroplast envelope	copper ion binding;ATP binding
681	AT3G29350	AT5G39340	AHP2	3.44	 AT-CC:1.00	1/35	 CKX5	phosphorelay signal transduction system;signal transduction;cytokinin-activated signaling pathway;regulation of seed germination;regulation of anthocyanin metabolic process;regulation of shoot system development;regulation of cytokinin-activated signaling pathway	nucleus;cytoplasm;cytosol	signal transducer activity;protein binding;histidine phosphotransfer kinase activity;protein histidine kinase binding
682	AT1G23390	no_paralog	na	3.44	 AT-CC:1.00	1/35	 CKX5	na	nucleus	na
683	AT5G15850	no_paralog	COL1	3.43	 AT-LC:1.00	1/35	 FUS1	DNA repair;circadian rhythm;regulation of flower development;negative regulation of photomorphogenesis;reproductive structure development	nucleus	sequence-specific DNA binding transcription factor activity;protein binding;zinc ion binding;identical protein binding
684	AT3G56660	AT2G40950	BZIP49	3.43	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;response to xenobiotic stimulus;endoplasmic reticulum unfolded protein response	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
685	AT4G05100	AT4G21440	MYB74	3.43	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;signal transduction;response to water deprivation;response to wounding;response to salt stress;jasmonic acid biosynthetic process;response to ethylene;response to auxin;response to abscisic acid;abscisic acid-activated signaling pathway;response to jasmonic acid;jasmonic acid mediated signaling pathway;ethylene-activated signaling pathway;hyperosmotic salinity response	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
686	AT5G18000	no_paralog	VDD	3.43	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;embryo sac development;double fertilization forming a zygote and endosperm	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
687	AT3G57600	no_paralog	na	3.43	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;specification of floral organ identity;carpel development;meristem development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
688	AT5G15830	no_paralog	bZIP3	3.43	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;response to mechanical stimulus;calcium-mediated signaling	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
689	AT4G32800	AT2G25820 AT5G11590 AT5G25810	na	3.43	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
690	AT3G51080	AT5G66320 AT4G36240	GATA6	3.43	 AT-CC:1.00	1/35	 IAA29	response to light stimulus	nucleus	sequence-specific DNA binding transcription factor activity
691	AT5G08130	no_paralog	BIM1	3.43	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;brassinosteroid mediated signaling pathway;determination of bilateral symmetry;polarity specification of adaxial/abaxial axis;primary shoot apical meristem specification	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
692	AT5G59570	AT3G46640	BOA	3.43	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;circadian rhythm;regulation of flower development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
693	AT4G00940	AT3G61850	ITD1	3.43	 AT-CC:1.00	1/35	 IAA29	protein folding;response to heat;response to high light intensity;cytokinin biosynthetic process;response to hydrogen peroxide	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
694	AT4G01540	no_paralog	NTM1	3.43	 AT-CC:1.00	1/35	 IAA29	multicellular organismal development;cytokinin-activated signaling pathway;leaf morphogenesis;positive regulation of transcription, DNA-templated;regulation of cell division	nucleus;endoplasmic reticulum membrane;nuclear membrane	sequence-specific DNA binding transcription factor activity
695	AT4G36260	AT2G18120 AT5G66350	STY2	3.43	 AT-CC:1.00	1/35	 PIL6	determination of bilateral symmetry;organ morphogenesis;negative regulation of gibberellic acid mediated signaling pathway;polarity specification of adaxial/abaxial axis;meristem initiation;xylem and phloem pattern formation;auxin homeostasis;flower morphogenesis;style development;stigma development;negative regulation of biological process	nucleus	sequence-specific DNA binding transcription factor activity
696	AT1G18400	AT1G73830	BEE1	3.43	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
697	AT4G24520	no_paralog	ATR1	3.42	 AT-CX:1.00	1/35	 UMB1	ER to Golgi vesicle-mediated transport;response to oxidative stress;phenylpropanoid metabolic process;response to abscisic acid	endoplasmic reticulum;cytosol	NADPH-hemoprotein reductase activity
698	AT1G33470	no_paralog	na	3.42	 AT-HT:1.00	1/35	 TOC1	mRNA splicing, via spliceosome	extracellular region	RNA binding
699	AT3G49660	no_paralog	WDR5a	3.42	 HS-LC:1.00	1/35	 FUS1	G-protein coupled receptor signaling pathway;vegetative to reproductive phase transition of meristem	nucleus;heterotrimeric G-protein complex;Set1C/COMPASS complex	nucleotide binding;histone binding
700	AT1G75530	no_paralog	na	3.41	 HS-HT:1.00	1/35	 UMB1	na	nucleus;vacuolar membrane	na
701	AT2G23180	no_paralog	CYP96A1	3.40	 AT-CX:1.00	1/35	 MSG2	na	extracellular region	oxygen binding
702	AT5G62260	no_paralog	na	3.38	 AT-HT:1.00	1/35	 RGA1	regulation of transcription, DNA-templated	nucleus	DNA binding
703	AT4G00120	no_paralog	IND1	3.36	 AT-HT:1.00	1/35	 PAR1	regulation of transcription, DNA-templated;polar nucleus fusion	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
704	AT4G36540	AT2G18300	BEE2	3.36	 AT-HT:1.00	1/35	 PAR1	regulation of transcription, DNA-templated;gibberellic acid mediated signaling pathway;seed dormancy process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
705	AT3G06010	AT5G19310	CHR12	3.34	 DM-CX:0.67 HS-CX:0.33	1/35	 UMB1	mitotic cell cycle;nuclear-transcribed mRNA catabolic process;RNA processing;response to heat;response to water deprivation;response to salt stress	nucleus	DNA binding;ATP binding
706	AT2G37678	no_paralog	PAT3	3.33	 AT-CC:1.00	1/35	 RSF1	response to red or far red light;photomorphogenesis;response to far red light;positive regulation of transcription, DNA-templated;maintenance of protein location in nucleus	nucleus;cytoplasm;nuclear body	na
707	AT2G07690	no_paralog	MCM5	3.33	 AT-CC:1.00	1/35	 PHYE	cytokinesis by cell plate formation;DNA replication;DNA unwinding involved in DNA replication;DNA replication initiation;regulation of DNA replication;DNA methylation;cell proliferation;regulation of flower development;regulation of G2/M transition of mitotic cell cycle;histone lysine methylation;histone H3-K9 methylation;regulation of cell cycle	nucleus;cytoplasm	DNA binding;ATP binding;DNA-dependent ATPase activity
708	AT3G57010	AT2G41300	na	3.33	 AT-CC:1.00	1/35	 WEI8	alkaloid biosynthetic process;brassinosteroid biosynthetic process	endoplasmic reticulum;chloroplast	strictosidine synthase activity
709	AT3G29250	no_paralog	SDR4	3.33	 AT-CC:1.00	1/35	 WEI8	na	extracellular region;cytoplasm	copper ion binding;oxidoreductase activity
710	AT1G08880	no_paralog	HTA5	3.33	 AT-CC:1.00	1/35	 PHYE	na	nucleus	DNA binding
711	AT2G20570	no_paralog	GPRI1	3.33	 AT-CC:1.00	1/35	 RSF1	MAPK cascade;regulation of transcription, DNA-templated;rRNA processing;protein targeting to membrane;signal transduction;response to bacterium;chloroplast organization;systemic acquired resistance, salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;chloroplast relocation;negative regulation of flower development;leaf morphogenesis;thylakoid membrane organization;photosystem II assembly;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;regulation of chlorophyll biosynthetic process;cell differentiation;negative regulation of defense response;regulation of protein dephosphorylation;transcription from plastid promoter;positive regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;transcription regulatory region DNA binding
712	AT3G20670	AT1G51060	HTA13	3.33	 AT-CC:1.00	1/35	 PHYE	cell proliferation	nucleus	DNA binding
713	AT1G55850	no_paralog	CSLE1	3.33	 AT-CC:1.00	1/35	 PHYE	polysaccharide biosynthetic process;plant-type cell wall biogenesis;para-aminobenzoic acid metabolic process	endoplasmic reticulum;Golgi apparatus;plasma membrane	transferase activity, transferring glycosyl groups;cellulose synthase activity
714	AT5G24930	AT2G24790	COL4	3.33	 AT-CC:1.00	1/35	 RSF1	MAPK cascade;regulation of transcription, DNA-templated;protein targeting to membrane;response to bacterium;systemic acquired resistance, salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;leaf morphogenesis;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;cellular cation homeostasis;cell differentiation;negative regulation of defense response;regulation of protein dephosphorylation;positive regulation of transcription, DNA-templated;divalent metal ion transport	nucleus	sequence-specific DNA binding transcription factor activity;zinc ion binding
715	AT2G36990	no_paralog	SOLDAT8	3.32	 AT-HT:1.00	1/35	 RGA2	DNA-templated transcription, initiation;regulation of transcription, DNA-templated;chloroplast relocation;leaf morphogenesis;thylakoid membrane organization;carotenoid biosynthetic process;isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway;cell differentiation;ncRNA metabolic process;positive regulation of transcription, DNA-templated;cellular response to light stimulus;cellular response to blue light;seedling development	nucleus;chloroplast;plastid	plastid sigma factor activity;DNA binding;sequence-specific DNA binding transcription factor activity;DNA-directed RNA polymerase activity;protein binding;sigma factor activity
716	AT2G39370	no_paralog	MAKR4	3.32	 AT-CX:1.00	1/35	 MSG2	na	nucleus;plasmodesma	na
717	AT2G42220	no_paralog	na	3.32	 AT-CX:1.00	1/35	 PIL6	na	chloroplast;chloroplast thylakoid;chloroplast thylakoid membrane	na
718	AT3G25250	AT4G13000	OXI1	3.32	 AT-PG:1.00	1/35	 DWF2	protein phosphorylation;response to oxidative stress;response to wounding;response to chitin	na	protein kinase activity;protein binding;kinase activity;protein kinase binding
719	AT4G36610	AT2G18360	na	3.31	 AT-CX:1.00	1/35	 STH2	transition metal ion transport	cytoplasm	hydrolase activity
720	AT3G05920	no_paralog	na	3.31	 AT-CX:1.00	1/35	 XTR7	brassinosteroid biosynthetic process	nucleus	na
721	AT2G19470	no_paralog	ckl5	3.29	 AT-PG:1.00	1/35	 DWF2	na	cytoplasm	kinase activity
722	AT3G19160	no_paralog	PGA22	3.27	 AT-CC:1.00	1/35	 CKX5	reciprocal meiotic recombination;cytokinin biosynthetic process	chloroplast	AMP dimethylallyltransferase activity;ATP dimethylallyltransferase activity;ADP dimethylallyltransferase activity
723	AT3G50950	no_paralog	ZAR1	3.27	 AT-CC:1.00	1/35	 PHYD	defense response	nucleus	na
724	AT5G64660	AT5G09800	CMPG2	3.27	 AT-CC:1.00	1/35	 PAR1	respiratory burst involved in defense response;response to chitin;intracellular signal transduction;defense response to fungus	cytoplasm	na
725	AT4G28610	AT2G20400	PHR1	3.27	 AT-CC:1.00	1/35	 PAR1	regulation of transcription, DNA-templated;circadian rhythm;cellular response to phosphate starvation;sulfate ion homeostasis;cellular response to high light intensity	nucleus	sequence-specific DNA binding transcription factor activity
726	AT1G67710	no_paralog	ARR11	3.27	 AT-CC:1.00	1/35	 CKX5	response to cytokinin;cytokinin-activated signaling pathway;regulation of root meristem growth	nucleus	phosphorelay response regulator activity;sequence-specific DNA binding transcription factor activity;protein binding
727	AT2G41930	no_paralog	na	3.26	 AT-PG:1.00	1/35	 DWF2	na	plasma membrane	kinase activity
728	AT1G24360	no_paralog	na	3.26	 AT-CX:1.00	1/35	 PAR1	very long-chain fatty acid metabolic process;response to cold;cuticle development	chloroplast;plastid;chloroplast stroma;chloroplast envelope	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity;copper ion binding
729	AT1G08030	no_paralog	TPST	3.25	 DM-CX:1.00	1/35	 UMB1	glucose catabolic process;protein glycosylation;regulation of mitotic cell cycle;response to auxin;regulation of root meristem growth;regulation of gene expression;stem cell maintenance;innate immune response	endosome;Golgi apparatus;trans-Golgi network	protein-tyrosine sulfotransferase activity
730	AT5G40030	no_paralog	na	3.24	 AT-PG:1.00	1/35	 DWF2	na	nucleus	protein binding;kinase activity
731	AT1G66470	AT5G37800	RHD6	3.24	 AT-HT:1.00	1/35	 PAR1	root hair initiation	nucleus;mitochondrion	DNA binding;sequence-specific DNA binding transcription factor activity
732	AT1G44830	no_paralog	na	3.23	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;regulation of pectin biosynthetic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
733	AT4G17230	no_paralog	SCL13	3.23	 AT-CC:1.00	1/35	 IAA29	respiratory burst involved in defense response;regulation of transcription, DNA-templated;protein targeting to membrane;ethylene biosynthetic process;salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;ethylene-activated signaling pathway;response to chitin;regulation of plant-type hypersensitive response;intracellular signal transduction	nucleus	sequence-specific DNA binding transcription factor activity
734	AT4G21440	AT4G05100	MYB102	3.23	 AT-CC:1.00	1/35	 PIL6	regulation of transcription, DNA-templated;response to osmotic stress;signal transduction;response to water deprivation;response to wounding;response to salt stress;response to ethylene;response to auxin;response to abscisic acid;abscisic acid-activated signaling pathway;response to jasmonic acid;proline transport;hyperosmotic salinity response	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
735	AT5G39760	AT3G28920 AT5G15210	ZHD10	3.23	 AT-CC:1.00	1/35	 IAA29	na	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
736	AT1G22400	no_paralog	UGT85A1	3.23	 AT-CC:1.00	1/35	 IAA29	protein targeting to membrane;salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;regulation of plant-type hypersensitive response;endoplasmic reticulum unfolded protein response	na	UDP-glycosyltransferase activity;glucuronosyltransferase activity;transferase activity, transferring glycosyl groups;transferase activity, transferring hexosyl groups;trans-zeatin O-beta-D-glucosyltransferase activity;cis-zeatin O-beta-D-glucosyltransferase activity
737	AT5G10030	AT5G65210	TGA4	3.23	 AT-CC:1.00	1/35	 IAA29	oligopeptide transport;response to cold;response to xenobiotic stimulus;endoplasmic reticulum unfolded protein response;defense response to bacterium	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;calmodulin binding
738	AT5G03150	no_paralog	JKD	3.23	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;regulation of meristem growth;regulation of epidermal cell differentiation;root development;lateral root development;developmental growth;root hair cell differentiation;regulation of cell division	nucleus	nucleic acid binding;sequence-specific DNA binding transcription factor activity;protein binding;zinc ion binding;protein homodimerization activity
739	AT5G60440	no_paralog	AGL62	3.23	 AT-CC:1.00	1/35	 IAA29	endosperm development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
740	AT2G45680	no_paralog	TCP9	3.23	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated;regulation of cell size;root development;negative regulation of leaf senescence	nucleus	sequence-specific DNA binding transcription factor activity
741	AT1G22810	AT1G71520	na	3.23	 AT-CC:1.00	1/35	 IAA29	regulation of transcription, DNA-templated	nucleus;cytoplasm	DNA binding;sequence-specific DNA binding transcription factor activity
742	AT1G14400	AT2G02760	UBC1	3.22	 HS-LC:1.00	1/35	 UMB1	postreplication repair;ubiquitin-dependent protein catabolic process;protein targeting;protein targeting to vacuole;phosphatidylinositol biosynthetic process;negative regulation of flower development;leaf morphogenesis;vegetative to reproductive phase transition of meristem;endosomal transport;histone H2B ubiquitination	nucleus	ubiquitin-protein ligase activity
743	AT3G27690	no_paralog	LHCB2.4	3.21	 AT-CX:1.00	1/35	 PIL6	rRNA processing;response to blue light;response to high light intensity;response to sucrose;response to red light;regulation of proton transport;response to far red light;photosynthesis;cellular response to water deprivation	chloroplast;chloroplast thylakoid membrane;thylakoid;chloroplast envelope;light-harvesting complex	chlorophyll binding
744	AT1G60670	AT1G10820	na	3.20	 AT-HT:1.00	1/35	 RGA2	na	nucleus	na
745	AT3G46510	AT2G28830	PUB13	3.17	 AT-CX:1.00	1/35	 STH2	cell morphogenesis;protein N-linked glycosylation;N-terminal protein myristoylation;cell growth;protein ubiquitination;regulation of protein localization;defense response to bacterium;protein autophosphorylation;Golgi vesicle transport;root hair elongation	nucleus;cytoplasm;cytosol	ubiquitin-protein ligase activity;protein binding;transmembrane receptor protein serine/threonine kinase binding
746	AT3G54180	AT2G38620	CDKB1;1	3.16	 AT-PG:1.00	1/35	 DWF2	unidimensional cell growth;stomatal complex formation;DNA endoreduplication;cotyledon development	nucleus;cytoplasm	cyclin-dependent protein serine/threonine kinase activity;protein binding;kinase activity
747	AT2G02760	AT1G14400	UBC2	3.16	 HS-LC:1.00	1/35	 UMB1	ubiquitin-dependent protein catabolic process;UV protection;vegetative to reproductive phase transition of meristem;histone H2B ubiquitination	nucleus;cytosol	ubiquitin-protein ligase activity
748	AT1G07790	AT2G28720 AT5G59910	HTB1	3.16	 AT-CC:1.00	1/35	 PHYE	na	nucleus;chloroplast	DNA binding
749	AT5G10390	AT5G65350	H3.1	3.16	 AT-CC:1.00	1/35	 PHYE	na	nucleus	DNA binding
750	AT1G29660	no_paralog	na	3.16	 AT-CC:1.00	1/35	 PHYE	water transport;response to salt stress;response to fructose	extracellular region;nucleus;apoplast	na
751	AT4G34760	AT2G16580 AT4G38860	na	3.16	 AT-CC:1.00	1/35	 PHYE	response to auxin	mitochondrion	na
752	AT3G45980	AT5G59910	HTB9	3.16	 AT-CC:1.00	1/35	 PHYE	microtubule nucleation	nucleus;nucleolus;chloroplast thylakoid;chloroplast stroma	DNA binding
753	AT1G68640	no_paralog	TGA8	3.16	 AT-CC:1.00	1/35	 WEI8	response to xenobiotic stimulus;regulation of flower development;endoplasmic reticulum unfolded protein response;petal formation;sepal formation	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding
754	AT2G28740	AT1G07660 AT3G45930	HIS4	3.16	 AT-CC:1.00	1/35	 PHYE	response to water deprivation	nucleosome;nucleus;nucleolus	DNA binding
755	AT1G68520	AT1G25440	BBX14	3.16	 AT-CC:1.00	1/35	 RSF1	MAPK cascade;regulation of transcription, DNA-templated;protein targeting to membrane;response to bacterium;systemic acquired resistance, salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;leaf morphogenesis;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;cell differentiation;negative regulation of defense response;regulation of protein dephosphorylation;positive regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;zinc ion binding
756	AT4G29840	no_paralog	TS	3.16	 AT-CC:1.00	1/35	 PHYE	threonine biosynthetic process	cytosol;chloroplast;chloroplast stroma	threonine synthase activity
757	AT1G06760	AT2G30620	na	3.16	 AT-CC:1.00	1/35	 PHYE	nucleosome assembly	nucleosome;nucleus	DNA binding
758	AT1G48750	no_paralog	na	3.16	 AT-CC:1.00	1/35	 PHYE	lipid transport	extracellular region	lipid binding
759	AT1G06830	AT2G30540	na	3.16	 AT-CC:1.00	1/35	 PHYE	anther development	cytoplasm	na
760	AT2G03090	AT1G26770	EXPA15	3.16	 AT-CC:1.00	1/35	 WEI8	syncytium formation;unidimensional cell growth;plant-type cell wall loosening;plant-type cell wall modification involved in multidimensional cell growth;xylem development;cell wall macromolecule metabolic process	extracellular region	na
761	AT4G40030	no_paralog	H3.3	3.16	 AT-CC:1.00	1/35	 PHYE	na	nucleus	DNA binding
762	AT2G40770	no_paralog	na	3.14	 DM-CX:1.00	1/35	 UMB1	na	nucleus	na
763	AT5G03500	no_paralog	na	3.13	 AT-HT:1.00	1/35	 PAR1	na	nucleus;mediator complex	na
764	AT5G16280	no_paralog	na	3.13	 DM-CX:1.00	1/35	 UMB1	na	Golgi apparatus	na
765	AT1G04850	no_paralog	na	3.12	 HS-LC:1.00	1/35	 UMB1	protein glycosylation;protein targeting to vacuole	cytoplasm;cytosol	na
